Name,Price,Stock,URL,Description
Bosch Drill Bit Masonry Pro 5mm,USD 2.23,Unknown,https://halsteds.co.zw/msasa_store/bosch-drill-bit-masonry-pro-5mm.html,Bosch Drill Bit Masonry Pro 5mm
Bosch Drill Bit Masonry Pro 6mm,USD 2.78,Unknown,https://halsteds.co.zw/msasa_store/bosch-drill-bit-masonry-pro-6mm.html,Bosch Drill Bit Masonry Pro 6mm
Bosch Drill Bit Masonry Pro 8mm,USD 3.36,Unknown,https://halsteds.co.zw/msasa_store/bosch-drill-bit-masonry-pro-8mm.html,Bosch Drill Bit Masonry Pro 8mm
Bosch Drill Bit Multi Construction 10x80mm,USD 9.49,Unknown,https://halsteds.co.zw/msasa_store/bosch-drill-bit-multi-construction-10x80mm.html,Bosch Drill Bit Multi Construction 10x80mm
Bosch Drill Bit Multi Construction 4mm,USD 5.92,Unknown,https://halsteds.co.zw/msasa_store/bosch-drill-bit-multi-construction-4mm.html,Bosch Drill Bit Multi Construction 4mm
Bosch Drill Bit Multi Construction 5mm,USD 6.24,Unknown,https://halsteds.co.zw/msasa_store/bosch-drill-bit-multi-construction-5mm.html,Bosch Drill Bit Multi Construction 5mm
Bosch Drill Bit Multi Construction 6mm,USD 6.66,Unknown,https://halsteds.co.zw/msasa_store/bosch-drill-bit-multi-construction-6mm.html,Bosch Drill Bit Multi Construction 6mm
Bosch Drill Bit Multi Construction 8mm,USD 8.57,Unknown,https://halsteds.co.zw/msasa_store/bosch-drill-bit-multi-construction-8mm.html,Bosch Drill Bit Multi Construction 8mm
Bosch Drill Bit SDS Plus 10mm,USD 6.06,Unknown,https://halsteds.co.zw/msasa_store/bosch-drill-bit-sds-plus-10mm.html,N/A
Bosch Drill Bit SDS Plus 12mm x 160mm,USD 8.27,Unknown,https://halsteds.co.zw/msasa_store/bosch-drill-bit-sds-plus-12mm-x-160mm.html,N/A
Bosch Drill Bit SDS Plus 5mm,USD 5.28,Unknown,https://halsteds.co.zw/msasa_store/bosch-drill-bit-sds-plus-5mm.html,N/A
Eezi Algae Clear 1lt,USD 9.89,Unknown,https://halsteds.co.zw/msasa_store/eezi-algae-clear-1lt.html,Eezi Algae Clear 1lit
Eezi Alkalinity Up 1kg,USD 5.03,Unknown,https://halsteds.co.zw/msasa_store/eezi-alkalinity-up-1kg.html,Eezi Alkalinity Up 1kg
Eezi Chlorine 1.5kg,USD 15.46,Unknown,https://halsteds.co.zw/msasa_store/eezi-chlorine-1-5kg.html,Eezi Chlorine 1.5kg
Eezi Chlorine 10kg,USD 72.99,Unknown,https://halsteds.co.zw/msasa_store/eezi-chlorine-10kg.html,Eezi Chlorine 10kg
Eezi Chlorine 4kg,USD 30.13,Unknown,https://halsteds.co.zw/msasa_store/eezi-chlorine-4kg.html,Eezi Chlorine 4kg
Eezi Copper Sulphate 500g,USD 9.99,Unknown,https://halsteds.co.zw/msasa_store/eezi-copper-sulphate-500g.html,Eezi Copper Sulphate 500g
Eezi Floater 1.4kg,USD 19.75,Unknown,https://halsteds.co.zw/msasa_store/eezi-floater-1-4kg.html,Eezi Floater 1.4kg
Eezi Floater 800g,USD 13.79,Unknown,https://halsteds.co.zw/msasa_store/eezi-floater-800g.html,Eezi Floater 800g
Eezi Floatster Big Pool 1.2Kg,USD 21.07,Unknown,https://halsteds.co.zw/msasa_store/eezi-floatster-big-pool-1-2kg.html,Eezi Floatster Big Pool 1.2Kg
Eezi Green Go 1.4kg,USD 19.18,Unknown,https://halsteds.co.zw/msasa_store/eezi-green-go-1-4kg.html,Eezi Green Go 1.4kg
Eezi pH Down 600g,USD 4.83,Unknown,https://halsteds.co.zw/msasa_store/eezi-ph-down-600g.html,Eezi pH Down 500g
Eezi pH Up 600g,USD 5.05,Unknown,https://halsteds.co.zw/msasa_store/eezi-ph-up-600g.html,Eezi pH Up 500g
Eezi Pool Acid 2L,USD 8.46,Unknown,https://halsteds.co.zw/msasa_store/eezi-pool-acid-2l.html,Eezi Pool Acid 2L
Eezi Pool Acid 5L,USD 15.39,Unknown,https://halsteds.co.zw/msasa_store/eezi-pool-acid-5l.html,Eezi Pool Acid 5l
Eezi Pool Monthly Treatment 1.2kg,USD 16.48,Unknown,https://halsteds.co.zw/msasa_store/eezi-pool-monthly-treatment-1-2kg.html,Eezi Pool Monthly Treatment 1.2kg
Eezi Pool Monthly Treatment 1.7kg,USD 20.67,Unknown,https://halsteds.co.zw/msasa_store/eezi-pool-monthly-treatment-1-7kg.html,Eezi Pool Monthly Treatment 1.7kg
Eezi Shock 600g,USD 7.64,Unknown,https://halsteds.co.zw/msasa_store/eezi-shock-600g.html,Eezi Shock 600g
Eezi Smart Pool 500g,USD 11.11,Unknown,https://halsteds.co.zw/msasa_store/eezi-smart-pool-500g.html,Eezi Smart Pool 500g
Eezi Stain Remover 600g,USD 6.04,Unknown,https://halsteds.co.zw/msasa_store/eezi-stain-remover-600g.html,Eezi Stain Remover 600g
Dulux Primer Pinkwood 1L,USD 11.22,Unknown,https://halsteds.co.zw/msasa_store/dulux-primer-pinkwood-1l.html,Dulux Primer Pinkwood 1L
Dulux Primer Pinkwood 5L,USD 40.39,Unknown,https://halsteds.co.zw/msasa_store/dulux-primer-pinkwood-5l.html,Dulux Primer Pinkwood 5L
Mitco Scotch Eye Auger 13mm 2331300,USD 16.05,Unknown,https://halsteds.co.zw/msasa_store/mitco-scotch-eye-auger-13mm-2331300.html,Mitco Scotch Eye Auger 13mm 2331300
Mitco Scotch Eye Auger 16mm 2331600,USD 18.24,Unknown,https://halsteds.co.zw/msasa_store/mitco-scotch-eye-auger-16mm-2331600.html,Mitco Scotch Eye Auger 16mm 2331600
Mitco Scotch Eye Auger 17.5mm 2331750,USD 22.30,Unknown,https://halsteds.co.zw/msasa_store/mitco-scotch-eye-auger-17-5mm-2331750.html,Mitco Scotch Eye Auger 17.5mm 2331750
Mitco Scotch Eye Auger 19mm 2331900,USD 20.48,Unknown,https://halsteds.co.zw/msasa_store/mitco-scotch-eye-auger-19mm-2331900.html,Mitco Scotch Eye Auger 19mm 2331900
MTS Hand Wood Plane No 5,USD 22.00,Unknown,https://halsteds.co.zw/msasa_store/mts-hand-wood-plane-no-5.html,MTS Hand Wood Plane No 5
Powafix Carbolineum 5L,USD 14.92,Unknown,https://halsteds.co.zw/msasa_store/powafix-carbolineum-5l.html,Powafix Carbolineum 5L
Powafix Linseed Oil Raw 750ml,USD 7.98,Unknown,https://halsteds.co.zw/msasa_store/powafix-linseed-oil-raw-750ml.html,Powafix Linseed Oil Raw 750ml
Tork Craft Carpenter Pencil 175mm,USD 0.37,Unknown,https://halsteds.co.zw/msasa_store/tork-craft-carpenter-pencil-175mm.html,Tork Craft Carpenter Pencil 175mm
Tork Craft Scotch Eye Auger Bit 12mm x 400mm,USD 23.87,Unknown,https://halsteds.co.zw/msasa_store/tork-craft-scotch-eye-auger-bit-12mm-x-400mm.html,Tork Craft Scotch Eye Auger Bit 12mm x 400mm
Tork Craft Scotch Eye Auger Bit 13mm x 400mm,USD 16.32,Unknown,https://halsteds.co.zw/msasa_store/tork-craft-scotch-eye-auger-bit-13mm-x-400mm.html,Tork Craft Scotch Eye Auger Bit 13mm x 400mm
Tork Craft Scotch Eye Auger Bit 16mm x 400mm,USD 28.30,Unknown,https://halsteds.co.zw/msasa_store/tork-craft-scotch-eye-auger-bit-16mm-x-400mm.html,Tork Craft Scotch Eye Auger Bit 16mm x 400mm
Tork Craft Scotch Eye Auger Bit 19mm x 400mm,USD 35.74,Unknown,https://halsteds.co.zw/msasa_store/tork-craft-scotch-eye-auger-bit-19mm-x-400mm.html,Tork Craft Scotch Eye Auger Bit 19mm x 400mm
Tork Craft Scotch Eye Auger Bit 20mm x 400mm,USD 41.00,Unknown,https://halsteds.co.zw/msasa_store/tork-craft-scotch-eye-auger-bit-20mm-x-400mm.html,Tork Craft Scotch Eye Auger Bit 20mm x 400mm
Tork Craft Scotch Eye Auger Bit 25mm x 400mm,USD 33.97,Unknown,https://halsteds.co.zw/msasa_store/tork-craft-scotch-eye-auger-bit-25mm-x-400mm.html,Tork Craft Scotch Eye Auger Bit 25mm x 400mm
Wembley Carpenters Hand Drill 3/8,USD 22.00,Unknown,https://halsteds.co.zw/msasa_store/wembley-carpenters-hand-drill-3-8.html,Wembley Carpenters Hand Drill 3/8
Woodoc Antique Wax 500ml,USD 16.27,Unknown,https://halsteds.co.zw/msasa_store/woodoc-antique-wax-500ml.html,Woodoc Antique Wax 500ml
Caltex Delo Engine Oil 400 MGX/SLK SAE 15w40 5L,USD 29.58,Unknown,https://halsteds.co.zw/msasa_store/caltex-delo-engine-oil-400-mgx-slk-sae-15w40-5l.html,Caltex Delo Engine Oil 400 MGX/SLK SAE 15w40 5L
Caltex Delo Engine Oil FleetPro SAE 15W-40 5L API CH-4,USD 23.07,Unknown,https://halsteds.co.zw/msasa_store/caltex-delo-engine-oil-fleetpro-sae-15w-40-5l-api-ch-4.html,Caltex Delo Engine Oil FleetPro SAE 15W-40 5L API CH-4
Caltex Delo Engine Oil Gold Ultra SAE 15W40 20L,USD 92.46,Unknown,https://halsteds.co.zw/msasa_store/caltex-delo-engine-oil-gold-ultra-sae-15w40-20l.html,Caltex Delo Engine Oil Gold Ultra SAE 15W40 20L
Caltex Delo Engine Oil Gold Ultra SAE 15w40 500ml,USD 3.48,Unknown,https://halsteds.co.zw/msasa_store/caltex-delo-engine-oil-gold-ultra-sae-15w40-500ml.html,Caltex Delo Engine Oil Gold Ultra SAE 15w40 500ml
Caltex Delo Engine Oil Gold Ultra SAE 15w40 5L,USD 23.82,Unknown,https://halsteds.co.zw/msasa_store/caltex-delo-engine-oil-gold-ultra-sae-15w40-5l.html,Caltex Delo Engine Oil Gold Ultra SAE 15w40 5L
Caltex Delo Engine Oil MGX/SLK SAE 15W40 20L,USD 106.71,Unknown,https://halsteds.co.zw/msasa_store/caltex-delo-engine-oil-mgx-slk-sae-15w40-20l.html,Caltex Delo Engine Oil MGX/SLK SAE 15W40 20L
Caltex Extended Life Coolant Premix 33/67 (1l),USD 4.53,Unknown,https://halsteds.co.zw/msasa_store/caltex-extended-life-coolant-premix-33-67-1l.html,Caltex Extended Life Coolant Premix 33/67 (1l)
Caltex Gear Oil EP5 80w90 20L,USD 92.90,Unknown,https://halsteds.co.zw/msasa_store/caltex-gear-oil-ep5-80w90-20l.html,Caltex Gear Oil EP5 80w90 20L
Caltex Gear Oil EP5 80w90 500ml,USD 4.53,Unknown,https://halsteds.co.zw/msasa_store/caltex-gear-oil-ep5-80w90-500ml.html,Caltex Gear Oil EP5 80w90 500ml
Caltex Gear Oil EP5 80w90 5L,USD 30.35,Unknown,https://halsteds.co.zw/msasa_store/caltex-gear-oil-ep5-80w90-5l.html,Caltex Gear Oil EP5 80w90 5L
Caltex Gear Oil EP5 85w140 20L,USD 105.37,Unknown,https://halsteds.co.zw/msasa_store/caltex-gear-oil-ep5-85w140-20l.html,Caltex Gear Oil EP5 85w140 20L
Caltex Gear Oil EP5 85w140 5L,USD 35.13,Unknown,https://halsteds.co.zw/msasa_store/caltex-gear-oil-ep5-85w140-5l.html,Caltex Gear Oil EP5 85w140 5L
Caltex Havoline ATF 500ml,USD 4.53,Unknown,https://halsteds.co.zw/msasa_store/caltex-havoline-atf-500ml.html,Caltex Havoline ATF 500ml
Caltex Havoline Engine Oil 20w50 5 Litre,USD 21.64,Unknown,https://halsteds.co.zw/msasa_store/caltex-havoline-engine-oil-20w50-5-litre.html,Caltex Havoline Engine Oil 20w50 5 Litre
Caltex Havoline Engine Oil SF SAE 40 (500ml),USD 3.40,Unknown,https://halsteds.co.zw/msasa_store/caltex-havoline-engine-oil-sf-sae-40-500ml.html,Caltex Havoline Engine Oil SF SAE 40 (500ml)
Caltex Havoline Engine Oil Synblend SAE 10W-40 5L,USD 32.65,Unknown,https://halsteds.co.zw/msasa_store/caltex-havoline-engine-oil-synblend-sae-10w-40-5l.html,Caltex Havoline Engine Oil Synblend SAE 10W-40 5L
Caltex Havoline Engine Oil Ultra S SAE 5W-40 5 Litre,USD 43.86,Unknown,https://halsteds.co.zw/msasa_store/caltex-havoline-engine-oil-ultra-s-sae-5w-40-5-litre.html,Caltex Havoline Engine Oil Ultra S SAE 5W-40 5 Litre
Caltex Havoline Multivehicle ATF 5 Litre,USD 31.38,Unknown,https://halsteds.co.zw/msasa_store/caltex-havoline-multivehicle-atf-5-litre.html,Caltex Havoline Multivehicle ATF 5 Litre
Caltex Havoline ProDS V SAE 5W-30 Synthetic 5L,USD 50.17,Unknown,https://halsteds.co.zw/msasa_store/caltex-havoline-prods-v-sae-5w-30-synthetic-5l.html,Caltex Havoline ProDS V SAE 5W-30 Synthetic 5L
Caltex Havoline Super T2 500ml Semi Synthetic,USD 4.53,Unknown,https://halsteds.co.zw/msasa_store/caltex-havoline-super-t2-500ml-semi-synthetic.html,Caltex Havoline Super T2 500ml Semi Synthetic
Caltex HD Brake fluid 260 Dot 4 (250ml),USD 3.40,Unknown,https://halsteds.co.zw/msasa_store/caltex-hd-brake-fluid-260-dot-4-250ml.html,Caltex HD Brake fluid 260 Dot 4 (250ml)
Caltex HD Brake fluid 260 Dot 4 500ml,USD 4.53,Unknown,https://halsteds.co.zw/msasa_store/caltex-hd-brake-fluid-260-dot-4-500ml.html,Caltex HD Brake fluid 260 Dot 4 500ml
Caltex Multifak EP 2 Grease 2kg,USD 22.41,Unknown,https://halsteds.co.zw/msasa_store/caltex-multifak-ep-2-grease-2kg.html,Caltex Multifak EP 2 Grease 2kg
Caltex Multifak EP 2 Grease 500g,USD 6.81,Unknown,https://halsteds.co.zw/msasa_store/caltex-multifak-ep-2-grease-500g.html,Caltex Multifak EP 2 Grease 500g
Caltex Starplex/ Multifak EP 2 Grease 16kg,USD 170.50,Unknown,https://halsteds.co.zw/msasa_store/caltex-starplex-multifak-ep-2-grease-16kg.html,Caltex Starplex/ Multifak EP 2 Grease 16kg
Caltex Super Outboard 3 Two Stroke Oil 1L,USD 9.07,Unknown,https://halsteds.co.zw/msasa_store/caltex-super-outboard-3-two-stroke-oil-1l.html,Caltex Super Outboard 3 Two Stroke Oil 1L
Caltex Super Tractor Oil SAE15w40 20L,USD 90.59,Unknown,https://halsteds.co.zw/msasa_store/caltex-super-tractor-oil-sae15w40-20l.html,Caltex Super Tractor Oil SAE15w40 20L
Caltex Super Tractor Oil SAE15w40 5L,USD 23.79,Unknown,https://halsteds.co.zw/msasa_store/caltex-super-tractor-oil-sae15w40-5l.html,Caltex Super Tractor Oil SAE15w40 5L
Bijiou Angle Valve Square Matt Black 211217,USD 11.59,Unknown,https://halsteds.co.zw/msasa_store/bijiou-angle-valve-square-matt-black-211217.html,Bijiou Angle Valve Square Matt Black 211217
Bijiou Basin Freestanding Desir BWF0030 203093,USD 108.74,Unknown,https://halsteds.co.zw/msasa_store/bijiou-basin-freestanding-desir-bwf0030-203093.html,Bijou Basin Freestanding Desir BWF0030
Bijiou Basin Freestanding Envie 210201,USD 140.55,Unknown,https://halsteds.co.zw/msasa_store/bijiou-basin-freestanding-envie-210201.html,Bijou Basin Freestanding Envie 210201
Bijiou Basin Freestanding Reve 210200,USD 136.36,Unknown,https://halsteds.co.zw/msasa_store/bijiou-basin-freestanding-reve-210200.html,Bijou Basin Freestanding Reve 210200
Bijiou Bathroom Cabinet Beaute 1200x470 Resin Basin 211116,USD 862.83,Unknown,https://halsteds.co.zw/msasa_store/bijiou-bathroom-cabinet-beaute-1200x470-resin-basin-211116.html,Bijiou Bathroom Cabinet Beaute 1200x470 Resin Basin 211116
Bijiou Clermont Toilet Brush and Holder Black 211174,USD 56.30,Unknown,https://halsteds.co.zw/msasa_store/bijiou-clermont-toilet-brush-and-holder-black-211174.html,Bijiou Clermont Toilet Brush and Holder Black 211174
Bijiou Clermont Toilet Soap Dish Black 211182,USD 38.53,Unknown,https://halsteds.co.zw/msasa_store/bijiou-clermont-toilet-soap-dish-black-211182.html,Bijiou Clermont Toilet Soap Dish Black 211182
Bijiou Clermont Towel Rail Double 600mm Black 211172,USD 104.05,Unknown,https://halsteds.co.zw/msasa_store/bijiou-clermont-towel-rail-double-600mm-black-211172.html,Bijiou Clermont Towel Rail Double 600mm Black 211172
Bijiou Clermont Towel Rail Single 600mm Black 211171,USD 38.49,Unknown,https://halsteds.co.zw/msasa_store/bijiou-clermont-towel-rail-single-600mm-black-211171.html,Bijiou Clermont Towel Rail Single 600mm Black 211171
Bijiou Freestanding Bath Tap Victorian 210272,USD 140.00,Unknown,https://halsteds.co.zw/msasa_store/bijiou-freestanding-bath-tap-victorian-210272.html,Bijiou Freestanding Bath Tap Victorian 210272
Bijiou Geneva Basin Spout Mixer c/w Cover Plate Chr/Black,USD 167.30,Unknown,https://halsteds.co.zw/msasa_store/bijiou-geneva-basin-spout-mixer-c-w-cover-plate-chr-black.html,Bijiou Geneva Basin Spout Mixer c/w Cover Plate Chr/Black 211169
Bijiou Monaco Robe Hook 210884,USD 11.17,Unknown,https://halsteds.co.zw/msasa_store/bijiou-monaco-robe-hook-210884.html,Bijiou Monaco Robe Hook 210884
Bijiou Monaco Shelf Stainless Steel 210779,USD 53.90,Unknown,https://halsteds.co.zw/msasa_store/bijiou-monaco-shelf-stainless-steel-210779.html,Bijiou Monaco Shelf Stainless Steel 210779
Bijiou Monaco Soap Dish 210883,USD 36.31,Unknown,https://halsteds.co.zw/msasa_store/bijiou-monaco-soap-dish-210883.html,Bijiou Monaco Toilet Soap Dish 210883
Bijiou Monaco Toilet Brush and Holder 210881,USD 28.60,Unknown,https://halsteds.co.zw/msasa_store/bijiou-monaco-toilet-brush-and-holder-210881.html,Bijiou Monaco Toilet Brush and Holder 210881
Bijiou Monaco Toilet Roll Holder 210885,USD 19.80,Unknown,https://halsteds.co.zw/msasa_store/bijiou-monaco-toilet-roll-holder-210885.html,Bijiou Monaco Toilet Roll Holder 210885
Bijiou Monaco Towel Rail Double 600mm 210778,USD 55.00,Unknown,https://halsteds.co.zw/msasa_store/bijiou-monaco-towel-rail-double-600mm-210778.html,Bijiou Monaco Towel Rail Double 600mm 210778
Bijiou Monaco Towel Rail Double 810mm 211126,USD 71.50,Unknown,https://halsteds.co.zw/msasa_store/bijiou-monaco-towel-rail-double-810mm-211126.html,Bijiou Monaco Towel Rail Double 900mm 211126
Bijiou Monaco Towel Rail Single 600mm 210777,USD 25.00,Unknown,https://halsteds.co.zw/msasa_store/bijiou-monaco-towel-rail-single-600mm-210777.html,Bijiou Monaco Towel Rail Single 600mm 210777
Bijiou Monaco Tumbler Holder 210882,USD 22.00,Unknown,https://halsteds.co.zw/msasa_store/bijiou-monaco-tumbler-holder-210882.html,Bijiou Monaco Tumbler Holder 210882
Bijiou Pan Wall Hung Opale c/w Bracket and Seat 210168,USD 88.01,Unknown,https://halsteds.co.zw/msasa_store/bijiou-pan-wall-hung-opale-c-w-bracket-and-seat-210168.html,Bijiou Pan Wall Hung Opale c/w Bracket and Seat 210168
Bijiou Rhone Robe Hook 210766,USD 3.30,Unknown,https://halsteds.co.zw/msasa_store/bijiou-rhone-robe-hook-210766.html,Bijiou Rhone Robe Hook 210766
Bijiou Rhone Toilet Brush and Holder 210763,USD 14.29,Unknown,https://halsteds.co.zw/msasa_store/bijiou-rhone-toilet-brush-and-holder-210763.html,Bijiou Rhone Toilet Brush and Holder 210763
Bijiou Rhone Toilet Roll Holder 210767,USD 6.60,Unknown,https://halsteds.co.zw/msasa_store/bijiou-rhone-toilet-roll-holder-210767.html,Bijiou Rhone Toilet Roll Holder 210767
Bijiou Rhone Toilet Soap Dish 210765,USD 6.60,Unknown,https://halsteds.co.zw/msasa_store/bijiou-rhone-toilet-soap-dish-210765.html,Bijiou Rhone Toilet Soap Dish 210765
Bijiou Rhone Towel Rail Single 600mm 210760,USD 6.60,Unknown,https://halsteds.co.zw/msasa_store/bijiou-rhone-towel-rail-single-600mm-210760.html,Bijiou Rhone Towel Rail Single 600mm 210760
Bijiou Rhone Towel Ring 210762,USD 3.30,Unknown,https://halsteds.co.zw/msasa_store/bijiou-rhone-towel-ring-210762.html,Bijiou Rhone Towel Ring 210762
Bijiou Rhone Tumbler Holder 210764,USD 3.30,Unknown,https://halsteds.co.zw/msasa_store/bijiou-rhone-tumbler-holder-210764.html,Bijiou Rhone Tumbler Holder 210764
Bijiou Shower Rose De La Lance Black Round 211141,USD 71.43,Unknown,https://halsteds.co.zw/msasa_store/bijiou-shower-rose-de-la-lance-black-round-211141.html,Bijiou Shower Rose De La Lance Black Round 211141
Bijiou Shower Rose Du Ray Pic Black Square 211142,USD 69.71,Unknown,https://halsteds.co.zw/msasa_store/bijiou-shower-rose-du-ray-pic-black-square-211142.html,Bijiou Shower Rose Du Ray Pic Black Square 211142
Bijiou Shower Rose inc Arm La Pucelle Black 200mm BIJ21121,USD 56.93,Unknown,https://halsteds.co.zw/msasa_store/bijiou-shower-rose-inc-arm-la-pucelle-black-200mm-bij21121.html,Bijiou Shower Rose inc Arm La Pucelle Black 200mm BIJ21121
Bijiou Shower Rose Incl Arm D'Angon CP 200mm BIJ21120,USD 78.10,Unknown,https://halsteds.co.zw/msasa_store/bijiou-shower-rose-incl-arm-d-angon-cp-200mm-bij21120.html,Bijiou Shower Rose Incl Arm D'Angon CP 200mm BIJ21120
Bijiou Sink Mixer Cher Black 210750,USD 108.91,Unknown,https://halsteds.co.zw/msasa_store/bijiou-sink-mixer-cher-black-210750.html,Bijiou Sink Mixer Cher Black 210750
Bijiou Sink Mixer Meuse 210748,USD 209.00,Unknown,https://halsteds.co.zw/msasa_store/bijiou-sink-mixer-meuse-210748.html,Bijou Sink Mixer Meuse 210748
Bijiou Sink Mixer Selune 210751,USD 55.00,Unknown,https://halsteds.co.zw/msasa_store/bijiou-sink-mixer-selune-210751.html,Bijou Sink Mixer Selune 210751
Bijiou Valleuse Soap Dish Gold Antique Brass 211264,USD 17.60,Unknown,https://halsteds.co.zw/msasa_store/bijiou-valleuse-soap-dish-gold-antique-brass-211264.html,Bijiou Valleuse Soap Dish Gold Antique Brass 211264
Bijiou Valleuse Toilet Brush and Holder Gold 211268,USD 28.60,Unknown,https://halsteds.co.zw/msasa_store/bijiou-valleuse-toilet-brush-and-holder-gold-211268.html,Bijiou Valleuse Toilet Brush and Holder Gold 211268
Bijiou Valleuse Towel Rail Single 600mm Gold 211262,USD 14.29,Unknown,https://halsteds.co.zw/msasa_store/bijiou-valleuse-towel-rail-single-600mm-gold-211262.html,Bijiou Valleuse Towel Rail Single 600mm Gold 211262
Bijiou Valleuse Towel Ring Gold Antique Brass 211269,USD 14.29,Unknown,https://halsteds.co.zw/msasa_store/bijiou-valleuse-towel-ring-gold-antique-brass-211269.html,Bijiou Valleuse Towel Ring Gold Antique Brass 211269
Bijiou Valleuse Tumbler Holder Gold Antique Brass 211263,USD 14.29,Unknown,https://halsteds.co.zw/msasa_store/bijiou-valleuse-tumbler-holder-gold-antique-brass-211263.html,Bijiou Valleuse Tumbler Holder Gold Antique Brass 211263
Solo Basin Freestanding Skye SOL21112,USD 91.57,Unknown,https://halsteds.co.zw/msasa_store/solo-basin-freestanding-skye-sol21112.html,Solo Basin Freestanding Skye SOL21112
Triumph Shower Arm Round Matt Black 211150,USD 19.50,Unknown,https://halsteds.co.zw/msasa_store/triumph-shower-arm-round-matt-black-211150.html,Triumph Shower Arm Round Matt Black 211150
Triumph Shower Arm Square Matt Black 400mm 211149,USD 36.18,Unknown,https://halsteds.co.zw/msasa_store/triumph-shower-arm-square-matt-black-400mm-211149.html,Triumph Shower Arm Square Matt Black 400mm 211149
Superflex Cutting Disc Andorflex 230X1.9X22.2 Slimline,USD 4.57,Unknown,https://halsteds.co.zw/msasa_store/superflex-cutting-disc-andorflex-230x1-9x22-2-slimline.html,Superflex Cutting Disc Andorflex 230X1.9X22.2 Slimline
Superflex Cutting Disc G/P 115X1X22.2 Slimline,USD 2.01,Unknown,https://halsteds.co.zw/msasa_store/superflex-cutting-disc-g-p-115x1x22-2-slimline.html,Superflex Cutting Disc G/P 115X1X22.2 Slimline
